ID,youtubeId,movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,Documentary,War,Musical,Western,Film-Noir
8870,KOlQ75fhWKE,26485,Rumble Fish (1983),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8871,4u7UG6n5100,26486,"Makioka Sisters, The (Sasame-yuki) (1983)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8872,tMcJYEGHkXo,26487,Star 80 (1983),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8873,iwmP7bLgKbc,26488,"Star Chamber, The (1983)",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
8874,yrHchf07SF4,26489,Strange Invaders (1983),0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8875,JaXy6i6ZP7o,26490,Stroker Ace (1983),0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8876,zHPxxXTTGBk,26491,To Be or Not to Be (1983),0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8877,qXtx2213Baw,26492,Twilight Zone: The Movie (1983),0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
8878,tO4Q_6hr5II,26493,"4th Man, The (Fourth Man, The) (Vierde man, De) (1983)",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8879,W4XNQvSNAxM,26494,Suburbia (1984),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8880,-f1rBGNqozY,26495,Yellowbeard (1983),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8881,O861CGUlLDw,26496,One Deadly Summer (L'été meurtrier) (1983),0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8882,Fbu1AMQkk6w,26497,Another Country (1984),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8883,N8P2EONmB3U,26498,Boy Meets Girl (1984),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8884,HuGuYQLnTrE,26501,Choose Me (1984),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8885,Gu0wmiIngAw,26502,"Christmas Carol, A (1984)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8886,wpkX05A890c,26504,Cloak & Dagger (1984),1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
8887,GTU0R5bZbf0,26505,Comfort and Joy (1984),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8888,_3CH_azOMh4,26507,Dangerous Moves (La diagonale du fou) (1984),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8889,63YvJnFtFhU,26509,Electric Dreams (1984),0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8890,GQPEUOVUJIQ,26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8891,TTBAe6885us,26512,"Hit, The (1984)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8892,eo3ajCJNwU8,26513,"Ice Pirates, The (1984)",1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8893,Q-WtWhqj9xU,26514,Irreconcilable Differences (1984),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8894,ulJSg4GYbBE,26515,"Last Polka, The (1985)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8895,9UTHePWzVH0,26519,Next of Kin (1984),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8896,XoiPokum5is,26520,Full Moon in Paris (Les nuits de la pleine lune) (1984),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8897,v2xVI8D2PCY,26521,Racing with the Moon (1984),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8898,PTEm2EwpUAk,26523,"Silent Night, Deadly Night (1984)",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8899,j5rJVaktAVo,26524,"Times of Harvey Milk, The (1984)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8900,aBOzOVLxbCE,26526,Drunken Tai Chi (Siu taai gik) (1984),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8901,ssESueLNwzE,26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8902,UjZ1Er2cRwY,26528,Anne of Green Gables (1985),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8903,UpAcztfmZUY,26529,Asterix vs. Caesar (Astérix et la surprise de César) (1985),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8904,7B8fGmKjNEM,26530,Barbarian Queen (1985),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8905,HgOaxgLMQq4,26532,Beer (1985),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8906,YNkSiO8ojX0,26536,Bliss (1985),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8907,HeDnEi7DvN8,26538,Creator (1985),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8908,5BZS2JaNO18,26539,Death of a Salesman (1985),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8909,u7yHdSyCqxE,26540,Demons (Dèmoni) (1985),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8910,iur-noEd4eA,26542,Ewoks: The Battle for Endor (1985),1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8911,4TffwElt_UU,26544,Heaven Help Us (1985),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8912,wt71Ixctflg,26546,Mr. Vampire (Geung si sin sang) (1985),0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8913,xgHCDPF5P48,26547,Police Story (Ging chaat goo si) (1985),0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
8914,tZbTmPJrCMs,26550,Mishima: A Life in Four Chapters (1985),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8915,pVaFiOWd0Z4,26551,Nine Deaths of the Ninja (1985),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8916,Vs4F0weRPCc,26553,Pelle Svanslös i Amerikatt (1985),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917,9ffJchjLNLs,26554,"Quiet Earth, The (1985)",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8918,yOlEUhSrzBM,26555,Spies Like Us (1985),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8919,5TxOwaAauUA,26558,"Stuff, The (1985)",0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8920,OA5W0jPabbE,26559,Target (1985),0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
8921,AOyoIEvLy5Y,26560,"Unknown Soldier, The (Tuntematon sotilas) (1985)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8922,miXv2yXhl_w,26561,Vision Quest (1985),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8923,WmR17nS3CHE,26562,White Nights (1985),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8924,c8lCp8BSJh4,26564,'Round Midnight (1986),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8925,cTZnaAZmuKc,26565,Asterix in Britain (Astérix chez les Bretons) (1986),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,bykFFJhUCvM,26566,"Best of Times, The (1986)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8927,hv-LxCMW6Yc,26567,Club Paradise (1986),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8928,2Kdpiaqx7KI,26569,Dead End Drive-In (1986),0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
8929,Y9HVMv78_RY,26571,Flodder (1986),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,IESu_3pEmCo,26574,Ginger and Fred (Ginger e Fred) (1986),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8931,IMBvPDFAEUw,26577,Nobody's Fool (1986),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8932,KZlS5Hj2urg,26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8933,0ZEKSHBJtdc,26580,"Park Is Mine, The (1986)",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
8934,0HSKUORlBig,26581,Sherman's March (1985),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8935,PMMVwB5g-a0,26582,Solarbabies (1986),0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8936,5mSprEKJn_c,26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8937,47aEME-QFg0,26587,"Decalogue, The (Dekalog) (1989)",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8938,-d2th2c8NhU,26589,Dragons Forever (1988),0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8939,42Q7obO1-aE,26590,G.I. Joe: The Movie (1987),1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8940,gfbQvm7Qsj8,26593,Hell Comes to Frogtown (1988),0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8941,_lB-j_8Zfmo,26596,Where Is the Friend's Home? (Where Is My Friend's House?) (Khane-ye doust kodjast?) (1987),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8942,hkkFUQ7GUuw,26597,Leif (1987),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8943,3P76YOFXQYo,26599,"Law of Desire (Ley del deseo, La) (1987)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8944,9xbqzyqPeDw,26600,Malone (1987),0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
8945,K5DBB1PNew0,26602,Pathfinder (Ofelas) (1987),1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8946,Mr7WImqnKBM,26603,Prince of Darkness (1987),0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
8947,6w0hUwBbtpc,26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
8948,wE8QNT_vmvI,26608,Street Smart (1987),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8949,GJ571emq38Y,26610,Weeds (1987),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8950,XvGjrOLjG-s,26611,"Whales of August, The (1987)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8951,gp-NQVK2zcM,26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8952,_UvVNGGBq9A,26613,Ashik Kerib (1988),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8953,3kDCzU6Mah0,26614,"Bourne Identity, The (1988)",1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
8954,0LNmwtfJ_-o,26615,Cannibal Women in the Avocado Jungle of Death (1989),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8955,QsU0G4lZiwM,26616,Cobra Verde (1987),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8956,e9OJdNQdLoc,26617,Comic Book Confidential (1988),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8957,A_1PZYC4roI,26622,Dominick and Eugene (1988),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8958,1nNEJHWnHIw,26628,Jack's Back (1988) ,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
8959,kOuDST1uF20,26629,Killer Klowns from Outer Space (1988),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8960,z5xfMNcDyQE,26630,Moonwalker (1988),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8961,JDCwGLxruww,26631,Alice (Neco z Alenky) (1988),0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8962,faeg3TVgbPo,26634,Pascali's Island (1988),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8963,CP6S7mO4nqU,26638,Prison (1988),0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
8964,nXGEXxFn8Dc,26643,Tales from the Gimli Hospital (1988),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8965,8E6FLtqBw9g,26644,Landscape in the Mist (Topio stin omichli) (1988),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8966,rNsP8SIRGIs,26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,0FcCE8v0t28,26647,"World Apart, A (1988)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8968,mp_h_ZqHhF0,26649,Lonesome Dove (1989),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8969,pm-YcQ5-I_A,26655,Common Threads: Stories from the Quilt (1989),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8970,pQMBTWayAlE,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8971,1NtcAwY9HSw,26663,Monsieur Hire (1989),0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8972,g3gpDKsk_Js,26664,Moon 44 (1990),0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
8973,d_0XpuhqkpU,26670,Rikyu (1989),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8974,2IV3LvS_M6M,26672,Speaking Parts (1989),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8975,w8rG4plRMZ4,26674,Prime Suspect (1991),0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
8976,6zg3FCQLRWE,26675,Boiling Point (3-4 x jûgatsu) (1990),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8977,SRvn6_oI-30,26676,Almost an Angel (1990),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8978,3hH5yb8BsnA,26677,Black Rainbow (1989),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8979,-6cDx8d-3kQ,26680,Cry-Baby (1990),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8980,NhKuGBMSz_4,26681,Bullet in the Head (1990),0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
8981,n_QsSOMYI9Y,26682,Downtown (1990),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8982,ri8rju7sZLI,26684,Frankenhooker (1990),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8983,jVz7RHuDoAA,26685,"Garden, The (1990)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8984,a7odlad7TOc,26686,Ghost Dad (1990),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8985,anKksNCrt1w,26688,Hard to Kill (1990),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8986,TSsFM43Zfn4,26689,Havana (1990),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8987,nY9xAybsfR4,26690,Shipwrecked (a.k.a. Haakon Haakonsen) (1990),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8988,QfitSpseS5Q,26691,I Hired a Contract Killer (1990),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8989,FgIsUWawWRI,26693,It (1990),0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
8990,rM9jkXAHYrw,26694,Ju Dou (1990),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8991,bFcfwMJnYdk,26695,"Krays, The (1990)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8992,naKq2i84SLw,26696,Lionheart (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8993,jTSlHYxAnEs,26698,Narrow Margin (1990),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8994,jvXQGBRL9UM,26699,Close-Up (Nema-ye Nazdik) (1990),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8995,hvKjNfYjJ9g,26700,Nuns on the Run (1990),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8996,a-WLwEyg2tA,26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1
8997,yhsrsWcEspc,26702,"Reflecting Skin, The (1990)",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
8998,XOb98ZelSMc,26703,Riff-Raff (1991),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8999,Dm-40OcrE8k,26704,State of Grace (1990),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9000,i4SfaW708xY,26707,Tatie Danielle (1990),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9001,K4SaAis60T8,26708,Time to Kill (Tempo di uccidere) (1989),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9002,hompRmuLoqY,26710,"Welcome Home, Roxy Carmichael (1990)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9003,E5zA-j5WZUQ,26712,35 Up (1991),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9004,wDHGCDehueE,26713,Days of Being Wild (A Fei jingjyuhn) (1990),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9005,OUwUiGdKTYs,26714,Across the Tracks (1991),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9006,hdIoSNwNfVs,26717,Begotten (1990),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9007,oGLQZJeIDQo,26718,Life On A String (Bian chang Bian Zou) (1991),1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9008,h5qBDWmFj7Y,26719,Cadence (1990),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9009,LCHa5XZ1ixs,26720,Closet Land (1991),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9010,xR_EXs-XKRw,26723,Delusion (1991),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9011,QXArd-galaI,26724,Dollman (1991),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9012,9sOZw_Oatqk,26726,Dutch (1991),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013,NYEvkSc3Nk4,26728,Guilty by Suspicion (1991),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9014,qjs1rsrTSjI,26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9015,zceY_5yQCsA,26730,High Strung (1991),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9016,bXjn-DhRfdA,26731,Homicide (1991),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9017,3pZgzmq8Nzc,26732,Johnny Stecchino (1991),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9018,1b-vQTQsRUM,26734,"Kiss Before Dying, A (1991)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9019,nSY7rxr0n04,26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
9020,XlhihCd6qtw,26737,Light Sleeper (1992),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9021,zgxsUcDGZLQ,26738,"Linguini Incident, The (1991)",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9022,gIPhE6r_SUU,26741,Mannequin 2: On the Move (1991),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9023,ad2p6xu6P1U,26743,Only Yesterday (Omohide poro poro) (1991),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9024,1po8PgfJU_Q,26744,Once Around (1991),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9025,6F4jldHqJ_s,26745,Other People's Money (1991),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9026,QszKrOV4YUA,26746,Out for Justice (1991),0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
9027,mCWYOW_4Bvc,26749,Prospero's Books (1991),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
9028,v03ldhD7k-c,26750,Quigley Down Under (1990),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9029,X_gGzJxEXW4,26751,Rubin and Ed (1991),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9030,hGZ4mNAcHUg,26752,Shout (1991),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9031,FNLcjGamf8U,26754,"Stationmaster Is on Fire - The Movie, That Is!, The (Stinsen brinner... filmen alltså) (1991)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9032,-yAnVNy27co,26755,Stone Cold (1991),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9033,AxaIV897PkQ,26756,Strangers in Good Company (1990),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9034,vWLvq0jC-c0,26757,Surviving Desire (1991),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9035,3KmF4xiu2PI,26758,All the Mornings of the World (Tous les matins du monde) (1991),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9036,EAtEzQYlf8s,26759,Assassin of the Tsar (1991),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9037,g-LcGB5y-hg,26760,Wild Hearts Can't Be Broken (1991),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9038,XPuMu_ENzlg,26761,Prime Suspect 2 (1992),0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
9039,ozFwfBtZSzU,26762,Aileen Wuornos: The Selling of a Serial Killer (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9040,5zCdQiW1hrg,26763,Barbarian Queen II: The Empress Strikes Back (1990),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9041,Ka2Tgjp_0d0,26764,Captain America (1990),0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
9042,lltOrcviQ4I,26765,City Hunter (Sing si lip yan) (1993),0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9043,4ssBwY_xfLI,26766,"Oak, The (Balanta) (1992)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9044,tYnciEGup9k,26767,Citizen Cohn (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9045,D_O5F1_smjE,26769,Crossing the Bridge (1992),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9046,6uS-YBsJKEg,26770,Diggstown (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9047,IH0L3wlV0hg,26774,Innocent Blood (1992),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9048,iNgtmGG5FYQ,26775,Johnny Suede (1991),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9049,rZWkejObSj0,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9050,3RSKiuYn118,26777,"Stolen Children (Ladro di bambini, Il) (1992)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9051,SDJvIjY_ufc,26778,Ladybugs (1992),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9052,R55nyP07Ai8,26782,"Mambo Kings, The (1992)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9053,zs_cqqAGLPQ,26784,Night and the City (1992),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9054,R1gOGqm4UnY,26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9055,cj_OPHizstY,26791,Shining Through (1992),0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
9056,UlkOI_RLlbY,26792,Sidekicks (1992),1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9057,tGtD0qq3MTU,26793,Tito and Me (Tito i ja) (1992),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9058,QodgG5FY7uU,26796,"Heart in Winter, A (Un coeur en hiver) (1992)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9059,LKEES6UxkkM,26797,Visions of Light: The Art of Cinematography (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9060,KxbRIzqXwo4,26801,Dragon Inn (Sun lung moon hak chan) (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9061,xP7_wJYDKqo,26802,And Life Goes On (a.k.a. Life and Nothing More) (Zendegi va digar hich) (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9062,UvtIVoHRG_U,26803,House of Angels (Änglagård) (1992),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9063,JS7YTdJw3PU,26804,Return to Lonesome Dove (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9064,ajIw_1alpcY,26806,American Ninja 5 (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9065,Ukxnf5PIOs0,26809,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9066,2m1aCPB_Ni8,26810,Bad Boy Bubby (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9067,SEXJPS5tFRg,26811,"Bride with White Hair, The (Bai fa mo nu zhuan) (1993)",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
9068,GUOMulaIWuQ,26812,Barbarians at the Gate (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9069,XaD-NYYe8DU,26813,Calendar (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
