,youtubeId,movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,Documentary,War,Musical,Western,Film-Noir
4016,Is16u0jr1bQ,4110,"Fourth Protocol, The (1987)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4031,HGJyLFYDRvA,4125,Leonard Part 6 (1987),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4035,Rq9eM4ZXRgs,4129,Made in Heaven (1987),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4037,oKsVdfKyxN4,4131,Making Mr. Right (1987),0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4044,JFv2y7PUBDU,4138,My Demon Lover (1987),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4047,q8lGHQn_n9Y,4141,Head Over Heels (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4051,194rTpQhQF0,4145,Fever (1999),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4059,qUtxkJC-X2Y,4153,Down to Earth (2001),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4060,P6c_bRWqZ-M,4154,Recess: School's Out (2001),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4061,4hlqCTxr1mE,4155,Sweet November (2001),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4067,EvJH-r2VDHY,4161,"Mexican, The (2001)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4073,znZMIQxBNiM,4167,15 Minutes (2001),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4074,DPX_1XQtmB4,4168,Get Over It (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4077,_o0CONMqKOc,4171,Long Night's Journey Into Day (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4079,DmmLMnrAUQk,4173,When Brendan Met Trudy (2000),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4083,q3fdenwZ0Ys,4177,"Mirror Crack'd, The (1980)",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4091,FqbByda2v2g,4185,Elvis: That's the Way It Is (1970),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4094,sz6UGhilJGg,4188,Hans Christian Andersen (1952),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4099,KacBBqLb1DI,4193,"Fantasticks, The (1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4104,a9bciTbt6l8,4198,Battle Beyond the Stars (1980),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4105,zH6U5y086hw,4199,Death Warrant (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4106,IrDpd4sCswY,4200,Double Impact (1991),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4112,W37DlG1i61s,4206,"Mighty Quinn, The (1989)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4114,dtEgAx80NC4,4208,Unmade Beds (1997),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4118,mk_Ma_7RGT8,4212,Death on the Nile (1978),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4128,6BwpB_XJPlU,4222,C.H.U.D. (1984),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4143,k-umWzR3Z3M,4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4144,fthivtL8dlM,4238,Along Came a Spider (2001),0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
4147,qAiUZUHcEbQ,4241,Pokémon 3: The Movie (2001),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4156,uhhnum5rzZE,4250,"Body, The (2001)",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4167,DWi7M-d6hlM,4261,Lilies (1996),0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4182,ZTf1VAxtbpA,4277,"Lost World, The (1925)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4184,IHyMHzrBN84,4279,True Believer (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4190,r0niCjov11A,4285,Frankie and Johnny (1991),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4199,M0A_PaPfiXE,4294,"5,000 Fingers of Dr. T, The (1953)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4200,-vT8_gg7VU8,4295,Backtrack (Catchfire) (1990),0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4209,EVXuo2WiU_I,4304,Startup.com (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4216,qFCll6bHUOQ,4311,Bloody Angels (1732 Høtten: Marerittet har et postnummer) (1998),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4224,wL3ZBlQnyqI,4319,Apache (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4228,MrNCGVO84w0,4323,"Horse Soldiers, The (1959)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4232,a7dSTdHziMs,4327,"Magnificent Seven, The (1960)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4233,6kJFcSb7-u0,4328,"Return of the Magnificent Seven, The (a.k.a. Return of the Seven) (1966)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4234,VRYaJD-RUYs,4329,Rio Bravo (1959),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4248,sUlFlhSWacQ,4343,Evolution (2001),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4254,q9ndinF7F4o,4349,Catch-22 (1970),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4259,w4HzV5VSylo,4354,Unlawful Entry (1992),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4260,oFM3ripUud8,4355,Youngblood (1986),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4261,5eggy0MYuDo,4356,Gentlemen Prefer Blondes (1953),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4265,vKJL-15-QFI,4360,There's No Business Like Show Business (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4268,zDujtATPuBk,4363,Too Late the Hero (1970),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4271,oLXQHWcvjkg,4366,Atlantis: The Lost Empire (2001),1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,vyvdU3zggPo,4367,Lara Croft: Tomb Raider (2001),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4274,S9j4GzzGKiI,4369,"Fast and the Furious, The (2001)",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4281,SmHnaWoP02U,4376,Down From the Mountain (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4287,TCkCl3E_5I8,4382,Wolves (1999),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4291,TEauBVUJKhA,4386,Cats & Dogs (2001),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,fqfJqLFQSIk,4387,Kiss of the Dragon (2001),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4299,3LuZZetkr7E,4394,Beach Blanket Bingo (1965),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4301,zkhbVjiPTv0,4396,"Cannonball Run, The (1981)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4302,lSC2U2yYESw,4397,Cannonball Run II (1984),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4305,JfyHk0sbFn4,4400,Donovan's Brain (1953),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4308,5wt6PaNbFO8,4403,"Fall of the House of Usher, The (House of Usher) (1960)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4316,zHdunD_ebNk,4411,Sons of Katie Elder (1965),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4318,q9tcpBR-Fxs,4413,Village of the Giants (1965),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4319,cAniQ0cPRBM,4414,X: The Man with the X-Ray Eyes (1963),0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4321,Z4Q-PyZxZjw,4416,"Day the Earth Caught Fire, The (1961)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4331,57JBJq4fAKo,4426,Kiss Me Deadly (1955),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4335,jwPSfShiIA4,4430,Popcorn (1991),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4342,4unjPqgrugw,4437,Suspiria (1977),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4349,_hwGbs69kX0,4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4351,4etmDBT54MY,4446,Final Fantasy: The Spirits Within (2001),1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4352,afQFMrh9LL0,4447,Legally Blonde (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4358,wEtQhqyeIYE,4453,Michael Jordan to the Max (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4363,cM1s5KjKF7w,4458,Africa: The Serengeti (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4365,wC7qlEl-Ezo,4460,Encounter in the Third Dimension (1999),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,dEL_BT_Z6Yg,4461,Siegfried & Roy: The Magic Box (1999),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4367,El19vLqML1s,4462,18 Again! (1988),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,kRWygxReD_w,4466,Above the Law (1988),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4374,sFy17auuK08,4469,Appointment with Death (1988),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4376,dyK-cD5ffPo,4471,Arthur 2: On the Rocks (1988),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4396,ZOClUMq4Oho,4491,Criminal Law (1988),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4399,1tsCCjb2LXg,4494,Critters 3 (1991),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4408,OpfQ_6iL1rg,4503,Everybody's All-American (1988),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4418,tYZxzZ-25wo,4513,"House on Carroll Street, The (1988)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4419,evA9nkdOhKU,4514,Howling IV: The Original Nightmare (1988),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4423,RWORyxCUJxI,4518,"Lair of the White Worm, The (1988)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4432,hHWC5Kvl3-c,4527,"Night in the Life of Jimmy Reardon, A (1988)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4444,4WmCBRkWJ54,4539,Salsa (1988),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4448,78AzC0pFRC0,4543,Shoot to Kill (1988),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4449,eiQHrT1Zjyo,4544,Short Circuit 2 (1988),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4451,JNNp6vMUomk,4546,"Vanishing, The (Spoorloos) (1988)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4458,8G27jc6l_Zk,4553,They Live (1988),0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4465,RuRpcpaa_gQ,4560,Watchers (1988),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4467,G_7MJQnk4M8,4562,Without a Clue (1988),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4473,HZGHTP2dH10,4568,Best of the Best (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4474,V18ZjK_yVRU,4569,Best of the Best 2 (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4477,4wG1qSlmUvo,4572,Black Rain (1989),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4480,gHc_eaKhKlo,4575,Breaking In (1989),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,PnoSxO_2ghQ,4578,Chances Are (1989),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4485,cTNcZn2KfDw,4580,Cyborg (1989),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4487,KykSlSK3eg0,4582,Dead Bang (1989),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4492,tFJfp7Wc8rs,4587,Earth Girls Are Easy (1988),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4499,DC84CY3I3l4,4594,Farewell to the King (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4508,D7oEEC-ZkS4,4603,Her Alibi (1989),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4513,yZs9Btf2ADw,4608,"Innocent Man, An (1989)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4519,LC-asNConRk,4614,Kickboxer (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4542,l4huMPlG87I,4637,Red Scorpion (1989),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4543,tD7Wv1q-S18,4638,Jurassic Park III (2001),1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4548,1X1b6RQtai0,4643,Planet of the Apes (2001),1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4553,QrYyhTUCNaM,4648,"Monkey's Mask, The (2000)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4555,QZWvF1uQzDM,4650,Relentless (1989),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4574,fB-93IMYAfA,4669,Stepfather II (1989),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4577,gKTVQPOH8ZA,4672,"Tall Guy, The (1989)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4585,5AAmgz-kVIg,4680,Vampire's Kiss (1989),0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4591,djzZikpXxD8,4686,Weekend at Bernie's II (1993),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,yN2kZLQo7U0,4690,"Cotton Club, The (1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4596,Z9Zbn-1hv-w,4691,Def-Con 4 (1985),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4605,cYChiC6V5ek,4700,"Princess Diaries, The (2001)",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4612,2YqB9CA1wew,4707,Liebestraum (1991),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4640,0N2BfFD1QTo,4736,Summer Catch (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4642,0W5vW9t2rLI,4738,Happy Accidents (2000),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4648,Qxz095PFpN4,4744,Jeepers Creepers (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4664,RhqrO__Ch00,4760,Bounce: Behind the Velvet Rope (2000),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4668,_2rQqjyTzjg,4764,Kill Me Later (2001),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4671,hNqrjzUhibc,4767,Abbott and Costello Meet the Mummy (1955),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4674,YV5s07zI-Bg,4770,"Glass House, The (2001)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4694,_VevsXAsdnY,4790,"Return of a Man Called Horse, The (1976)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4695,qPvlb6eXzMA,4791,Valdez Is Coming (1971),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4696,1c4-C2BUeco,4792,13 Ghosts (1960),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4698,lw7dzS8UJ4Q,4794,Opera (1987),0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4701,90o1YhN0vHY,4797,"Hole in the Head, A (1959)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4702,vbgETu4NH_Y,4798,Indiscreet (1958),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4715,8sQHicTHlSw,4811,Quadrophenia (1979),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4717,QQChT6yktrk,4813,When Worlds Collide (1951),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4718,t861z2ww0-Q,4814,Don't Say a Word (2001),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4735,kMW3KkuVQ1k,4831,Can't Stop the Music (1980),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4743,X5xneHDWa8c,4839,Death Ship (1980),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4748,vSkLXFS75ds,4844,Bandits (2001),0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4749,QnCn2VTzY90,4845,Corky Romano (2001),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4754,BesLJgU0ZBs,4850,Spriggan (Supurigan) (1998),0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4756,PUeWBp_kmuo,4852,Bones (2001),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4758,txdfSv3wGpI,4854,Clambake (1967),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4762,T5UGItdsqUI,4858,Hail Columbia! (1982),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4767,MjOxOAsnZbI,4863,Female Trouble (1975),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4769,vyic_OGOrHo,4865,From Hell (2001),0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
4770,HUECWi5pX7o,4866,"Last Castle, The (2001)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4777,aIeFo9zzdVg,4873,Waking Life (2001),0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4785,_QBmRr7h7Fw,4881,"Man Who Wasn't There, The (2001)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4789,zpSlJaP2sHw,4885,Domestic Disturbance (2001),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4790,V75dMMIW2B4,4886,"Monsters, Inc. (2001)",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,A4xCcPHPjps,4892,Maze (2000),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4809,z_AguDqCBvo,4905,Hell Up in Harlem (1973),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4811,8x1z8IK-L0U,4907,Across 110th Street (1972),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4812,9nngtpTIx8Y,4908,"Little Soldier, The (Petit soldat, Le) (1963)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4817,cRz9axkehgU,4913,Circus of Horrors (1960),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4819,_DTswS-j8U4,4915,"Beastmaster, The (1982)",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4828,8Ah92MnooKU,4924,Anzio (1968),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4831,RDBG7hJkwds,4927,"Last Wave, The (1977)",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
4840,j9yt40bIAe8,4936,Fame (1980),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4844,24XiqMIC6q8,4940,"First Deadly Sin, The (1980)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4846,Ldn4GnUarM8,4942,"Angry Red Planet, The (1959)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4847,uLRVHZtlQzQ,4943,At the Earth's Core (1976),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4848,NNiZP2G-nEM,4944,Empire of the Ants (1977),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4849,gceI4ery1N4,4945,"Enforcer, The (1976)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4854,Q8NH2_FU3gY,4950,Lone Wolf McQuade (1983),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4857,m5zLqS9Abo0,4953,"People That Time Forgot, The (1977)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4861,VykFvSnoeec,4957,Sudden Impact (1983),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4865,lJLcOW4vzPY,4961,Pornstar: The Legend of Ron Jeremy (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4866,9WZQ5641lFs,4962,Texas Rangers (2001),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4869,cS9-HeIUa-M,4965,"Business of Strangers, The (2001)",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4873,kMiUe69TIDI,4969,And Then There Were None (1945),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4886,DE-a7WYJShE,4982,"Crawling Eye, The (a.k.a. Trollenberg Terror, The) (1958)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4889,S1doC7X_VSM,4985,Sheena (1984),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4890,CpNPM0U8abk,4986,Silent Rage (1982),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4891,sv2vOb60W-o,4987,Spacehunter: Adventures in the Forbidden Zone (1983),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4896,wRFgORD3dkA,4992,Kate & Leopold (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4897,Qp7IYZzPSko,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,6z8XLYbzOkY,4997,"Convent, The (2000)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4906,T4mG-4HBn1w,5002,Fritz the Cat (1972),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,5AhsTY5_1hE,5003,"Nine Lives of Fritz the Cat, The (1974)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,NNXrZCPU5uc,5021,Murder by Death (1976),0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4933,mjQPxtMv3vY,5029,China Moon (1994),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4943,nc9G2PbjlNQ,5039,Dragonslayer (1981),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4945,FKGEFnBTbNM,5041,Fire and Ice (1983),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,wRtChy1RBKo,5042,Forbidden Zone (1980),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4947,BcDo0abih_w,5043,"Formula, The (1980)",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4949,6RUCuLnsLeA,5045,Galaxina (1980),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4959,9Y1DkQr2EHU,5055,Dragon: The Bruce Lee Story (1993),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4967,nXyOUUTrYFM,5063,One-Eyed Jacks (1961),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4970,41-8uAeSLtU,5066,"Walk to Remember, A (2002)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4974,75EXgcE3EMs,5070,"Hey, Happy! (2001)",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4975,63xekRY8dJo,5071,Maelström (2000),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4976,naQO14SnbUc,5072,Metropolis (2001),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4982,ZwozSLas8DM,5078,Falling in Love (1984),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4988,AbRLDyb2uUo,5084,Caged Heat (1974),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4999,jEyOAtRNbPA,5095,"Scotland, Pa. (2001)",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5002,jmwzGOKIkyQ,5098,Dimples (1936),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5013,iOKk79bzSdM,5109,Return to Never Land (2002),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,C31scz62yD0,5115,Cast a Giant Shadow (1966),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5032,LOj5wptt-BU,5128,Queen of the Damned (2002),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5042,HQuoZbiFy3o,5138,State Property (2002),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5047,uuyIibY3Fv4,5143,"Lone Ranger, The (1956)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5048,DyHcPCUhQSc,5144,"Lone Ranger and the Lost City of Gold, The (1958)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5053,yHGb1MyCrDY,5149,Cattle Queen of Montana (1954),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5059,foV_h02qU7A,5155,"Big Bird Cage, The (1972)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5068,1ODfU4fiifc,5164,"Troll in Central Park, A (1994)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,rKcMHPbHbTE,5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
